id,canonical_group,token_sha256,H_ON,L_LOCAL,R_ON,H_ALL_OFF,R_ALL_OFF,A,B,C,G_H,G_R,I
41,0,29727e3254a48d62618cf7e3f67489e6dd91edea06f725edaa26710b3c6167ac,4.124794972913321,4.177246125612683,4.088262618331477,4.129429760003163,4.127708696809749,0.03653235458184412,0.08898350728120619,0.05245115269936207,0.004634787089841552,0.03944607847827175,0.0348112913884302
42,0,aa1f461929a074db8dc3c4ae59f296d4a6f6688f455922a7c72f24223f7b5c57,4.009209102814594,4.001790109587173,4.020140316917317,4.012495461832195,4.047572320888115,-0.010931214102722464,-0.01835020733014403,-0.007418993227421566,0.0032863590176006596,0.027432003970798036,0.024145644953197376
43,0,f5426cd7b0b7ef21c49ad8739c15fa4713b9ee18b63a2182b73f56de3e53c3d4,4.010523639983376,4.019092230272463,4.001780982009905,4.015007155767648,4.035709201963755,0.008742657973471069,0.017311248262558365,0.008568590289087297,0.00448351578427264,0.0339282199538502,0.029444704169577562
44,0,2e625cfa39ad8eeac438ba85930d9ce052e44642839e88e24a21cb08e279b4d2,4.1274391505548635,4.10963311113354,4.124387708010488,4.13149845258171,4.144432420499896,0.0030514425443755044,-0.0147545968769478,-0.017806039421323305,0.004059302026846012,0.020044712489408312,0.0159854104625623
45,0,a5435a8280591e6c239f06948a436bf3260fda491ff8051ce223ba42ff4a9098,3.7302637258195688,3.7398504679614746,3.6922770564031495,3.7332799629794238,3.7099768897200818,0.03798666941641926,0.04757341155832506,0.009586742141905802,0.0030162371598549953,0.017699833316932256,0.014683596157077261
46,0,b963032d872e61d132d7bcaa4a466fc95270b4373e49fa1543e32caeee5dfa7a,3.5592689247943383,3.596566372489729,3.5658630391554667,3.561272407590863,3.5951500050526413,-0.006594114361128334,0.03070333333426234,0.03729744769539067,0.002003482796524736,0.02928696589717461,0.027283483100649875
47,0,6efe959b9ed5091dcc4492105953d52ffbb372479f55df087c602a84a0e1927a,3.573053037810581,3.5663936840100945,3.553119240806005,3.5751107037825136,3.5980925467208493,0.019933797004576093,0.013274443204089437,-0.006659353800486656,0.0020576659719324653,0.044973305914844275,0.04291563994291181
48,0,10c1949382bd25ddf636ff5a7079d2c18f63bb10e52c3a00369598c7f5823d86,3.8055407112476587,3.766370711628497,3.8326741330142795,3.8065592675343396,3.845744104948267,-0.027133421766620813,-0.06630342138578271,-0.0391699996191619,0.001018556286680905,0.01306997193398729,0.012051415647306385
49,0,57f048a47574517a844ba887854d11f88aa56b46a9bae6486da3134ec553c810,4.114108608544825,4.098247086182596,4.080745784207181,4.113918331034938,4.102571207795108,0.033362824337643815,0.017501301975414663,-0.015861522362229152,-0.00019027750988698244,0.021825423587927162,0.022015701097814144
50,0,e839c07e8e2daafb3b9321c7899cdc58ca4127df41862eb3f701e88241ec0dbf,3.997431081018874,4.026816019218586,4.0420294839027235,4.00024775981683,4.053682296191909,-0.04459840288384953,-0.015213464684137534,0.029384938199711996,0.002816678797955774,0.011652812289185022,0.008836133491229248
51,0,d1de082a737b8d3f28de0175f319d775fcb51023d40569ffbd14ea3740d896e3,3.1387811992228194,3.161420907027317,3.157907251381495,3.142531259493211,3.182003986338774,-0.019126052158675577,0.003513655645821956,0.022639707804497533,0.0037500602703914865,0.024096734957279153,0.020346674686887667
52,0,a738078811e028a2d6383ebf620ccbf1a560f881fe80f5c3d3f1ac2955fc5a6d,3.73091705510177,3.7437811567391748,3.754195860725787,3.7331375253813235,3.7553074502281447,-0.02327880562401674,-0.01041470398661204,0.012864101637404701,0.0022204702795534104,0.0011115895023579014,-0.001108880777195509
53,0,b8c799bfa31c72372145b91d76cfbdfa2ecd43d4f907eee9890da63042ac3b4e,3.847518644574727,3.847769872979164,3.8368309696548906,3.8494603455984375,3.8550762858169243,0.010687674919836354,0.010938903324273497,0.00025122840443714267,0.001941701023710607,0.01824531616203373,0.016303615138323124
54,0,102c61e6097c67ca8f700e0fc053c5411a2903f0a1638e2a703cde3ae35f7fc0,4.163829451798563,4.189120277741154,4.172071135072429,4.166904604811748,4.186195376418425,-0.008241683273865874,0.017049142668724926,0.0252908259425908,0.0030751530131851723,0.014124241345996325,0.011049088332811152
55,0,ca27561804c820a5d9f83e6750eaf8eea9fc6cc1abefec5102d1a49d2d6584e5,3.815539692669276,3.8199283594718736,3.8129395423376877,3.8156293282705036,3.8125052198599576,0.0026001503315882246,0.006988817134185865,0.0043886668025976405,8.963560122765557e-05,-0.0004343224777301202,-0.0005239580789577758
56,0,b737f9427acd3044cd1bf262363ed68300bb913bc3548c0b84da42390d1e2ee2,3.8072935267319465,3.7566079694587557,3.7914087975105133,3.8090150598698145,3.800813718185367,0.015884729221433247,-0.03480082805175755,-0.050685557273190796,0.0017215331378679366,0.009404920674853656,0.00768338753698572
57,0,72138327eff02151a70f66f1a6dc3e80e22569860a0df623147f9917109d234e,4.055678558890477,4.00440931963827,4.0502360551730305,4.05453421341042,4.0560917681580975,0.005442503717446812,-0.04582673553476013,-0.051269239252206944,-0.0011443454800570407,0.00585571298506693,0.0070000584651239706
58,0,43c82d19df7ea6e7c73d580b1a70a9891d894213327afc80d72a9933f5ff2f03,3.988349886000975,3.959034215290856,3.9835030504105333,3.9899785259677003,3.9886736157287572,0.004846835590441856,-0.024468835119677124,-0.02931567071011898,0.0016286399667251317,0.0051705653182239075,0.003541925351498776
59,0,e1b68ca21a0340bea17b07c534e780ff44f38e391f525477bcc4f4b5782d1175,4.11000719904456,4.082477748338569,4.117089928415012,4.11413575711164,4.130573445564835,-0.007082729370452512,-0.03461218007644362,-0.02752945070599111,0.004128558067080235,0.013483517149822433,0.009354959082742198
60,0,72b457d0bb50aff8c972844dc534fff8edd4f328c40e44f61e3ee61f63808e7b,3.5265576455859886,3.529652416456358,3.560181840965143,3.525152621475783,3.5619799227799334,-0.03362419537915429,-0.03052942450878504,0.0030947708703692456,-0.0014050241102054883,0.0017980818147904643,0.0032031059249959526
61,0,20e81378c6ef738621bc30b1aeeb5a12a34ae45c9b0a9ff8e662e07b6bd85b38,3.326602579004401,3.280957646040875,3.318922841236912,3.3257411938390646,3.324548017642911,0.007679737767489314,-0.037965195196036916,-0.04564493296352623,-0.0008613851653365145,0.005625176405999355,0.006486561571335869
62,0,8f960a6242949edb296ef8e7ff437612d6ebd211b1e63a69e662af5e4af976b7,3.7375067449614505,3.7200799786598893,3.733441908217273,3.7363904038595734,3.744277247440351,0.004064836744177569,-0.01336192955738369,-0.01742676630156126,-0.001116341101877083,0.010835339223078222,0.011951680324955305
63,0,595fa6b5b1cec1cf28d41f8b6998a635f05beca3350e7bfd311832b057f0ee4d,3.8127987328638824,3.8044141633923516,3.8488389178038886,3.812660093772365,3.8678130655304983,-0.03604018494000627,-0.04442475441153704,-0.008384569471530767,-0.0001386390915172342,0.018974147726609658,0.019112786818126892
64,1,6ec0842801e2f99efab6369a2b86ec4807f98261a64111c661c105ed3c007c27,4.1270986635285,4.121654829259924,4.122755770194345,4.125423952548516,4.128933145089434,0.004342893334154496,-0.0011009409344211463,-0.0054438342685756425,-0.001674710979983729,0.0061773748950884055,0.007852085875072135
65,1,a18663687e6a6c24939ebeb4fc52fc412a01103e4749dcc3b336b85861c7c04a,4.353157539766244,4.314993274567996,4.322282090851687,4.357150108469966,4.35153906073505,0.03087544891455707,-0.00728881628369038,-0.03816426519824745,0.003992568703722554,0.029256969883363126,0.025264401179640572
66,1,b492f5f5e3627608c100aa2b220ca5bd48943b73846c0c18f2834eef93c393f2,4.575153875099488,4.626937895225296,4.594815515618894,4.589142238069144,4.678871328921865,-0.019661640519405665,0.03212237960640252,0.05178402012580818,0.013988362969655554,0.08405581330297096,0.0700674503333154
67,1,948296dc1ec1a930ad73578730db9e2e198fcf64f61dcebc5bc5aaf466574dc3,4.419635439451326,4.437052080862713,4.41914688640037,4.424931895797954,4.47702643143549,0.0004885530509568525,0.017905194462343843,0.01741664141138699,0.005296456346627565,0.05787954503512083,0.05258308868849326
68,1,dde794ffcf71c88808d5aae40f0f6899fc00012d8d8fd36a9677077e1378ac24,4.671753404710216,4.6622953550728425,4.64300490916969,4.680867223491759,4.720792990877499,0.028748495540526164,0.01929044590315243,-0.009458049637373733,0.00911381878154316,0.07778808170780849,0.06867426292626533
69,1,71bd33471070a9d69d1ff723868131055bb615175fb851e4da636a0c0a2477bd,4.919296104936137,4.934239509064838,4.951522798361694,4.926082044987567,5.006255998986475,-0.03222669342555662,-0.01728328929685574,0.014943404128700877,0.006785940051429407,0.054733200624781375,0.04794726057335197
70,1,fb0e90a8075d6d3e183e9fd89d796e7160a3dff2653437c3a81b9d7cf8f39b37,3.844281056358426,3.839815598247,3.856718453032478,3.8464881411880754,3.8920876083781693,-0.012437396674052081,-0.016902854785477928,-0.004465458111425846,0.002207084829649375,0.03536915534569118,0.03316207051604181
