completed_updates,logical_targets,ce_pass_targets,weighted_multipass_training_loss,training_seconds,cumulative_training_seconds,targets_per_second,peak_allocated_bytes,timestamp
14796,7757365248,15756951552,3.0518927574157715,2.5036613941192627,37776.31438136101,209408.50916640583,46773069824,1788668267.709878
14797,7757889536,15758000128,3.0638370513916016,2.502896547317505,37778.817277908325,209472.50119542854,46773069824,1788668270.2209346
14798,7758413824,15759048704,3.0591225624084473,2.504700183868408,37781.32197809219,209321.65988436123,46773069824,1788668272.7344162
14799,7758938112,15760097280,3.113410234451294,2.5047712326049805,37783.8267493248,209315.72240021962,46773069824,1788668275.2481198
14800,7759462400,15761145856,3.094700813293457,2.5828869342803955,37786.40963625908,202985.2693285117,46773069824,1788668277.8408508
14801,7759986688,15762194432,3.0616981983184814,2.50138258934021,37788.91101884842,209599.28410563196,46773069824,1788668280.3546877
14802,7760510976,15763243008,3.0876317024230957,2.5049972534179688,37791.41601610184,209296.83626783622,46773069824,1788668282.8685184
14803,7761035264,15764291584,2.9918510913848877,2.503065824508667,37793.919081926346,209458.3350012035,46773069824,1788668285.3820386
14804,7761559552,15765340160,3.0401268005371094,2.5024938583374023,37796.42157578468,209506.20847809972,46773069824,1788668287.8929172
14805,7762083840,15766388736,3.0366296768188477,2.5027897357940674,37798.92436552048,209481.44085050662,46773069824,1788668290.4088595
14806,7762608128,15767437312,3.031107187271118,2.5010032653808594,37801.42536878586,209631.07376037753,46773069824,1788668292.919195
14807,7763132416,15768485888,3.164529800415039,2.502393960952759,37803.92776274681,209514.5721181261,46773069824,1788668295.431153
14808,7763656704,15769534464,3.000699043273926,2.5016095638275146,37806.42937231064,209580.2668733919,46773069824,1788668297.943438
14809,7764180992,15770583040,3.0306718349456787,2.503901720046997,37808.933274030685,209388.41001721082,46773069824,1788668300.4565244
14810,7764705280,15771631616,3.0317351818084717,2.502706527709961,37811.435980558395,209488.40553020677,46773069824,1788668302.9685473
14811,7765229568,15772680192,2.9968783855438232,2.5028905868530273,37813.93887114525,209473.00004000808,46773069824,1788668305.4798768
14812,7765753856,15773728768,3.0063283443450928,2.5031704902648926,37816.44204163551,209449.57686222898,46773069824,1788668307.992898
14813,7766278144,15774777344,3.0313940048217773,2.5025136470794678,37818.94455528259,209504.551798095,46773069824,1788668310.5081804
14814,7766802432,15775825920,3.108478307723999,2.504091501235962,37821.44864678383,209372.5407962223,46773069824,1788668313.0218823
14815,7767326720,15776874496,3.0297136306762695,2.5027036666870117,37823.951350450516,209488.6450116699,46773069824,1788668315.5340252
14816,7767851008,15778447360,3.053417205810547,3.8168346881866455,37827.7681851387,137361.98783319222,46773069824,1788668319.359879
14817,7768375296,15779495936,3.013803482055664,2.501742362976074,37830.26992750168,209569.1417945638,46773069824,1788668321.8713088
14818,7768899584,15780544512,3.0693960189819336,2.5022826194763184,37832.772210121155,209523.89467090805,46773069824,1788668324.3819897
14819,7769423872,15781593088,2.9941024780273438,2.5026867389678955,37835.27489686012,209490.0619548636,46773069824,1788668326.8923516
14820,7769948160,15782641664,3.1181702613830566,2.5049476623535156,37837.779844522476,209300.9797687377,46773069824,1788668329.4081855
14821,7770472448,15783690240,3.158757448196411,2.5032660961151123,37840.28311061859,209441.57747099161,46773069824,1788668331.9200413
14822,7770996736,15784738816,3.1125974655151367,2.5041470527648926,37842.787257671356,209367.8961150146,46773069824,1788668334.4329653
14823,7771521024,15785787392,3.0472512245178223,2.501417398452759,37845.28867506981,209596.36737327251,46773069824,1788668336.9439673
14824,7772045312,15786835968,3.0796873569488525,2.566605806350708,37847.85528087616,204272.89562842977,46773069824,1788668339.5187922
14825,7772569600,15787884544,3.1410224437713623,2.502277135848999,37850.35755801201,209524.35383305934,46773069824,1788668342.0278091
14826,7773093888,15788933120,3.1008501052856445,2.5010673999786377,37852.85862541199,209625.69821368193,46773069824,1788668344.542844
14827,7773618176,15789981696,3.0662057399749756,2.512575626373291,37855.37120103836,208665.5599524259,46773069824,1788668347.064227
14828,7774142464,15791030272,3.0385971069335938,2.5020968914031982,37857.873297929764,209539.44741363497,46773069824,1788668349.5745103
14829,7774666752,15792078848,3.0049052238464355,2.5024237632751465,37860.37572169304,209512.07692889604,46773069824,1788668352.0873654
14830,7775191040,15793127424,3.064293384552002,2.500117540359497,37862.8758392334,209705.3404635574,46773069824,1788668354.5978017
14831,7775715328,15794176000,2.99599552154541,2.5029654502868652,37865.378804683685,209466.73472456893,46773069824,1788668357.1141734
14832,7776239616,15795224576,3.0191056728363037,2.501784324645996,37867.88058900833,209565.62675489104,46773069824,1788668359.6281726
14833,7776763904,15796273152,3.033249855041504,2.5028557777404785,37870.38344478607,209475.9133398071,46773069824,1788668362.1391644
14834,7777288192,15797321728,3.0661721229553223,2.502373695373535,37872.885818481445,209516.26888075095,46773069824,1788668364.6521883
14835,7777812480,15798370304,3.0487780570983887,2.503631114959717,37875.389449596405,209411.0417733947,46773069824,1788668367.1643581
14836,7778336768,15799418880,3.005894899368286,2.500391960144043,37877.88984155655,209682.3251542517,46773069824,1788668369.6731763
14837,7778861056,15800467456,3.037846326828003,2.502347230911255,37880.39218878746,209518.48469449833,46773069824,1788668372.1858594
14838,7779385344,15801516032,3.0809693336486816,2.5030322074890137,37882.89522099495,209461.14813518684,46773069824,1788668374.697321
14839,7779909632,15802564608,3.0567331314086914,2.5014431476593018,37885.39666414261,209594.20984266495,46773069824,1788668377.20956
14840,7780433920,15803613184,3.0532472133636475,2.502110481262207,37887.89877462387,209538.30932977799,46773069824,1788668379.721101
14841,7780958208,15804661760,3.0168380737304688,2.50148868560791,37890.40026330948,209590.3943185687,46773069824,1788668382.2310593
14842,7781482496,15805710336,3.097080707550049,2.500811815261841,37892.90107512474,209647.12210666912,46773069824,1788668384.7414825
14843,7782006784,15806758912,3.0718839168548584,2.501770496368408,37895.40284562111,209566.78510721147,46773069824,1788668387.251422
14844,7782531072,15807807488,3.0508389472961426,2.5037119388580322,37897.90655755997,209404.28164397096,46773069824,1788668389.7646568
14845,7783055360,15808856064,2.984396457672119,2.501199245452881,37900.40775680542,209614.64823449904,46773069824,1788668392.2761397
14846,7783579648,15809904640,2.9790406227111816,2.500852346420288,37902.90860915184,209643.72436879936,46773069824,1788668394.7874827
14847,7784103936,15810953216,3.0130724906921387,2.501556396484375,37905.410165548325,209584.72123067913,46773069824,1788668397.2981684
14848,7784628224,15812526080,3.103351593017578,3.8296995162963867,37909.23986506462,136900.55780329907,46773069824,1788668401.1412733
14849,7785152512,15813574656,2.98358416557312,2.501467227935791,37911.74133229256,209592.19219219676,46773069824,1788668403.6526892
14850,7785676800,15814623232,3.019871234893799,2.504629373550415,37914.24596166611,209327.57777922257,46773069824,1788668406.171399
14851,7786201088,15815671808,3.0621275901794434,2.504133701324463,37916.75009536743,209369.0124144324,46773069824,1788668408.6898997
14852,7786725376,15816720384,3.124082088470459,2.503429651260376,37919.25352501869,209427.89414355706,46773069824,1788668411.2058628
14853,7787249664,15817768960,3.0638089179992676,2.5019431114196777,37921.75546813011,209552.32659247125,46773069824,1788668413.7166085
14854,7787773952,15818817536,3.062088966369629,2.502453088760376,37924.25792121887,209509.62172070652,46773069824,1788668416.2288432
14855,7788298240,15819866112,3.0056345462799072,2.5006802082061768,37926.75860142708,209658.15552084913,46773069824,1788668418.7380776
14856,7788822528,15820914688,3.033214807510376,2.500741481781006,37929.25934290886,209653.01844259677,46773069824,1788668421.247936
14857,7789346816,15821963264,3.0567588806152344,2.5017712116241455,37931.76111412048,209566.72519212225,46773069824,1788668423.7569418
14858,7789871104,15823011840,3.0377697944641113,2.504020929336548,37934.26513504982,209378.44163263947,46773069824,1788668426.2696033
14859,7790395392,15824060416,3.0213003158569336,2.500135660171509,37936.76527070999,209703.82061749158,46773069824,1788668428.777132
14860,7790919680,15825108992,3.0196409225463867,2.5013976097106934,37939.2666683197,209598.02550568443,46773069824,1788668431.2866263
14861,7791443968,15826157568,3.0866081714630127,2.500349760055542,37941.76701807976,209685.86410420982,46773069824,1788668433.7943177
14862,7791968256,15827206144,3.0559468269348145,2.503628969192505,37944.27064704895,209411.22125180496,46773069824,1788668436.3063545
14863,7792492544,15828254720,3.114776611328125,2.5015506744384766,37946.77219772339,209585.20063467714,46773069824,1788668438.8164628
14864,7793016832,15829303296,3.0496323108673096,2.503225088119507,37949.27542281151,209445.0085564858,46773069824,1788668441.328352
14865,7793541120,15830351872,3.077432632446289,2.501617431640625,37951.77704024315,209579.60772449465,46773069824,1788668443.8380673
14866,7794065408,15831400448,2.993957996368408,2.500969409942627,37954.27800965309,209633.911520744,46773069824,1788668446.3470495
14867,7794589696,15832449024,3.113797664642334,2.5026895999908447,37956.78069925308,209489.82247016087,46773069824,1788668448.8621356
14868,7795113984,15833497600,3.0404348373413086,2.5020296573638916,37959.282728910446,209545.07811565412,46773069824,1788668451.3724394
14869,7795638272,15834546176,3.3291730880737305,2.587907075881958,37961.87063598633,202591.50913342697,46773069824,1788668453.9677875
14870,7796162560,15835594752,3.031263828277588,2.5029304027557373,37964.373566389084,209469.66780329036,46773069824,1788668456.4773707
14871,7796686848,15836643328,3.0775156021118164,2.5041675567626953,37966.87773394585,209366.1818212285,46773069824,1788668458.9911485
14872,7797211136,15837691904,3.1229164600372314,2.5049493312835693,37969.38268327713,209300.8403213281,46773069824,1788668461.5043952
14873,7797735424,15838740480,3.0594918727874756,2.655480146408081,37972.03816342354,197436.23416246398,46773069824,1788668464.166461
